,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17
Costa Rica,0.2589227649571063,-0.643885986420374,-0.2830332298808175,0.3765368683078644,1.1862221891553757,0.4248513450716446,0.890944484495272,0.3712398297851652,0.7592241618780939,1.2428070922448058,0.5229863804885871,0.6520013771922923,-1.2402684345683823,-0.1610287930305962,-0.5881797888712892,-0.8218650223907493,1.0338105768458354
Croatia,0.7251274343329616,-0.6646694544019675,0.6363541551497597,-0.46449539070330836,-0.16153510545297667,-0.193786993058166,-0.7374609824458661,0.199854365611134,0.06713266813239563,-0.31723293998203067,0.36564025794144883,-0.09450015274815272,-0.371980607017042,-0.18363564643907207,0.4025539101735505,-0.7501525080576317,-0.7061987111423401
Cyprus,1.0631450942560845,-0.015502839326034818,0.1089991645758642,-0.7956252592011591,0.42563079987813335,-0.23722740759802743,-0.9920686784163432,-0.9507425527611936,-0.5781578119996859,0.16997151172197633,-0.07098634515085565,-1.3631019367586041,-1.031116949236257,-0.2156536646856264,-0.16752483533115528,0.16108328190565718,0.20020427183518005
Dominican Republic,-0.3417354757964202,-0.09485109790950172,-0.5311862865627938,0.6851762907623073,1.2558481457693456,-0.1357785400936393,0.3085194998636433,0.8784907648339646,0.44232641812293666,-0.3569805386717841,-1.165082400647531,0.27295779889156946,-0.7907632114320089,-0.04769328482427828,0.1908457458586952,0.3529745694867785,-1.1269159521251435
Ecuador,-0.24181053934208663,-0.5823132808983947,0.049527525685577986,0.25353197585192344,0.9867882873683249,0.018230613939644275,0.5788500850010686,1.476783913474596,-0.3732444262262384,-0.010220817693991233,-0.38730869362666276,0.04057346103222137,-0.11468072412321134,-0.15665909857307578,0.14311393051636043,-0.5192549815067619,0.37978288024083245
El Salvador,-0.4941253799467466,-0.6935636770575048,-1.7528806586761714,2.1929760672962595,0.6923580603601477,0.4607293824022076,-1.7010195859486732,-2.1632350789166264,-0.5225132644802511,-2.027583654515902,-0.7477586671180827,1.3610982868044506,1.4130425213435713,0.24582869645291816,0.6461353230443455,1.3541296289805975,-0.5385228603613867
Estonia,1.160745089464088,-0.10885190009157047,1.3353771090619933,0.4060669448696057,-0.5219130900528088,0.5982822238640255,-0.4095276330535856,1.3907682609416914,0.5063079022915572,-0.5904699047920149,-0.6543290279062769,-0.01145209165204407,0.18308075869073168,-0.22536350256133944,0.6262106079504388,0.29856716961240054,1.500317410106776
Georgia,-0.12936292312468836,-0.9021534979349082,0.23448218395920659,-0.08996934357487696,-0.6074634919545664,-0.15114688818801983,-0.22793799668609263,0.6238732752928733,0.9695058014521318,0.6171461982489982,0.31732335041213294,-0.31207902959129047,0.8604193267683659,0.8523533293538479,-0.3633538592787626,0.3116310418710731,-0.1258497181895543
Greece,1.3835634438516295,-0.22302558145224227,0.8817577871537703,-0.21118636893641995,0.5745979011028478,-0.46274007454485866,-0.16370725290505395,-0.6598911772658154,-0.8357907307128051,-0.4729426411956008,-0.05729843363793402,0.48005123567601776,1.0837295757518046,-0.5180304979718007,-1.6746539299865912,-0.6828454515256516,-0.7101469631628005
Guatemala,-0.8990849748550317,-0.4425291454385759,-1.2717178354597836,0.7483255442950101,1.0166971699327567,0.7665816296511525,-1.0525146137712535,0.1766229201117049,-0.33549753578059105,0.007958830626521488,1.1092228053309001,-1.1479910579989343,0.8466681881681556,0.48002529213841383,0.14694278770147648,-0.20907775592445252,-0.11254071378940206
Honduras,-0.9898083731094853,-0.6739003919393369,-1.7166069074853987,2.6906201996132855,1.2106168434892766,1.8750803343079616,-0.9232716537069633,-1.1010707921872795,-0.9527504069379773,-0.23237828047544737,0.41571285409693515,0.9815981881638222,0.20074250709773483,0.32877792042192966,1.356224512160088,-0.6901927828635344,-0.27288295416078495
Hungary,0.865574143346336,-0.3293774703009541,0.4052964207409816,-0.3108158266566343,-0.26172963051510384,-0.6965926701765506,-0.4548762475982198,-0.22243971803701756,0.6880262555368715,-0.9008794886290745,-0.06101438752257318,0.018604018323992194,-0.09099153245122939,-0.7726711881374222,0.4805845922816771,0.14655692492369884,-1.96367595744204
